geometry,typeofcrop
POINT (83.94660011100002 26.674699987000004),Mustard
POINT (83.86730004999998 26.461199957499996),Mustard
POINT (83.94850045100002 26.64190002700001),Mustard
POINT (83.871299807 26.460700068499996),Mustard
POINT (83.74859993700001 26.686600092500004),Mustard
POINT (83.87300026200003 26.464200346999995),Mustard
POINT (83.96759992399998 26.638799866499994),Mustard
POINT (84.0727000685 26.322100087000003),Mustard
POINT (84.07509977249998 26.330300191499997),Mustard
POINT (84.03510005300001 26.409200067999997),Mustard
POINT (84.088599943 26.327400142999995),Mustard
POINT (84.03439999399998 26.401199879999997),Mustard
POINT (84.07849984100002 26.323900098000003),Mustard
POINT (88.04616386999999 23.618878455),Mustard
POINT (88.37690367699999 23.381973681500003),Mustard
POINT (88.422496827 23.381010091),Mustard
POINT (88.47052552050002 23.417851675999998),Mustard
POINT (88.45989221350001 23.449892309500004),Mustard
POINT (88.45179027999998 23.511394395000003),Mustard
POINT (88.426151806 23.5438995795),Mustard
POINT (88.37240868500001 23.619215805499998),Mustard
POINT (88.35354326199999 23.634441519999996),Mustard
POINT (88.3323021535 23.650615873),Mustard
POINT (88.2958580655 23.703364316499993),Mustard
POINT (88.2971725405 23.742904868500002),Mustard
POINT (88.29480104700002 23.777772936),Mustard
POINT (88.33492036649999 23.780881294999997),Mustard
POINT (88.386351705 23.7914748295),Mustard
POINT (88.50252668200001 23.779202408500005),Mustard
POINT (88.53262183999999 23.724788143500007),Mustard
POINT (88.52761134500001 23.675733626499998),Mustard
POINT (88.5311551625 23.634854271499997),Mustard
POINT (88.5234627495 23.5815696535),Mustard
POINT (88.55438023949999 23.5046237065),Mustard
POINT (88.539269255 23.451946268000007),Mustard
POINT (88.51012630999998 22.804740904999996),Mustard
POINT (88.50640785 22.797022369999997),Mustard
POINT (88.55327262000002 22.70786675),MUSTATD
POINT (88.553467775 22.70796541),Mustard
POINT (88.55369789500001 22.708001454999998),Mustard
POINT (88.5909704 22.699117729999994),Mustard
POINT (88.59059382500001 22.69976706),Mustard
POINT (88.59091586 22.699992414999997),Mustard
POINT (88.590891175 22.698178879999997),MUST ARD
POINT (88.59074487000001 22.69818708),Mustard
POINT (88.61722785500001 22.698493295000006),Mustard
POINT (88.616960105 22.698547345),Mustard
POINT (88.61642981 22.698592950000002),Mustard
POINT (88.630705165 22.701632300000004),Mustard
POINT (88.63064071 22.701056445000003),Mustrd
POINT (88.72724929499998 22.69175013),Mustard
POINT (88.727202725 22.6913104),Mustards
POINT (88.72714300999999 22.690808084999997),Mustard
POINT (88.73871134999999 22.693481499999997),Mustard
POINT (88.738839385 22.693946954999994),Mustard
POINT (88.47615006 22.632340669999998),Mustard
POINT (88.47617984000001 22.632331439999998),Mustard
POINT (87.68725865500001 23.701026930000005),Mustard
POINT (87.69099629 23.73415792),Mustard
POINT (87.69166129 23.779742815),Mustard
POINT (87.693906145 23.82287954500001),Mustard
POINT (87.72887964999998 23.822728865000002),Mustard
POINT (87.7784466 23.821563745000013),Mustard
POINT (87.81853590000001 23.80567148000001),Mustard
POINT (87.85085200499998 23.77548228),Mustard
POINT (87.90451642999997 23.76249276500001),Mustard
POINT (87.94460516500003 23.737343904999992),Mustard
POINT (87.93935762 23.70323862),Mustard
POINT (87.93383848999997 23.665853905),Mustard
POINT (87.92964513499999 23.62857576),Mustard
POINT (87.918964075 23.581884969999997),Mustard
POINT (87.90055966000003 23.55289146499999),Mustard
POINT (87.86644729999998 23.588010330000003),Mustard
POINT (87.81208596500001 23.622513180000006),Mustard
POINT (87.79410904 23.63521581499999),Mustard
POINT (87.74166022499998 23.65012114),Mustard
POINT (88.75383645499998 25.239664985),Mesta
POINT (88.748336305 25.265940645),Mesta
POINT (88.73592347500002 25.290479949999998),Mesta
POINT (88.705012005 25.286133974999995),Mesta
POINT (75.989950245 28.962359384999996),Mustard
POINT (75.989261145 28.960079149999995),Mustard
POINT (75.98970324999999 28.960127989999997),Mustard
POINT (75.98630433 28.962384994999997),Mustard
POINT (76.04213233000002 28.693617810000006),Mustard
POINT (76.04201997999999 28.693652050000004),Mustard
POINT (76.040917455 28.688096754999997),Mustard
POINT (76.14028494999997 28.987268349999994),Mustard
POINT (76.03594073500001 28.948518167499998),Mustard
POINT (76.013229295 28.955070327000005),Mustard
POINT (75.9781903195 28.9609400845),Mustard
POINT (76.0497809145 28.952401114999997),Mustard
POINT (76.0504518745 28.953903717499998),Mustard
POINT (76.0787019235 28.9549612515),Mustard
POINT (76.0931304955 28.957816178500007),Mustard
POINT (76.089118832 28.976998207500003),Mustard
POINT (76.0982005875 28.987280747),Mustard
POINT (76.04818192500001 28.932633844999998),Mustard
POINT (76.3180657775 28.448535155500004),Mustard
POINT (76.3100929795 28.43831092),Mustard
POINT (76.30231691649999 28.424868029499997),Mustard
POINT (76.299596874 28.413630326500005),Mustard
POINT (76.30688763250001 28.404430379000008),Mustard
POINT (76.3095676765 28.400980879000002),Mustard
POINT (76.30569390250002 28.40105527999999),Mustard
POINT (76.32671872649999 28.397029996999997),Mustard
POINT (76.35447542700001 28.376138255),Mustred
POINT (76.3656229085 28.391890977499997),Mustard
POINT (76.4531277785 28.408450217000002),Mustard
POINT (76.4562230965 28.4065900875),Mustard
POINT (76.45103131900001 28.4052476555),Mustard
POINT (76.44788432100002 28.399308924999996),Mustard
POINT (76.4477780265 28.398230063500005),Mustard
POINT (76.4529429225 28.3976293345),Mustard
POINT (76.43047211900003 28.391359965999992),Mustard
POINT (76.43047023199999 28.391374323499996),Mustard
POINT (76.4278841615 28.387385740499997),Mustard
POINT (76.41836369450003 28.395174737500007),Mustred
POINT (76.418031786 28.394100474),Mustard
POINT (76.4243251155 28.3930016065),Mustard
POINT (76.4243152075 28.392909561500005),Mustard
POINT (76.44652617999999 28.409982245499997),Mustard
POINT (76.45005188999998 28.412603541999992),Mustard
POINT (76.45012289950003 28.4149371905),Mustard
POINT (76.4696486165 28.431246303500007),Mustard
POINT (76.47082230199999 28.441028582),Mustard
POINT (76.473594288 28.4244844755),Mustard
POINT (76.48784717300002 28.420326066500003),Mustard
POINT (76.49131143500003 28.421739697),Mustard
POINT (76.49410791400001 28.424992886000002),Mustard
POINT (76.49453847949998 28.410673292499997),Mustard
POINT (76.49180693249998 28.395585490499997),Mustard
POINT (76.49426298899999 28.391734119499993),Mustard
POINT (76.49280568499998 28.3869961245),Mustard
POINT (76.49704009250001 28.38527484500001),Mustard
POINT (76.51024074300003 28.381319784500004),Mustard
POINT (76.512371203 28.384968167499995),Mustard
POINT (76.51510313949998 28.385643203),Mustard
POINT (76.50721333999999 28.37899960850001),Mustard
POINT (76.50794081299999 28.373390493500004),Mustard
POINT (76.50511362649999 28.373099321999995),Mustard
POINT (76.47354058549999 28.42245317),Mustard
POINT (76.05031862999999 28.15345185),Mustard
POINT (76.0498859 28.153784469999998),Mustard
POINT (76.04992395500001 28.154012009999995),Mustard
POINT (78.138828795 24.014108725000003),Mustard
POINT (77.95981501499999 26.489449999999987),Mustard
POINT (77.96000380500001 26.491116495),Mustard
POINT (77.96293483999997 26.4985317),Mustard
POINT (77.94942660000001 26.486856664999987),Mustard
POINT (77.540213355 26.3595863),Mustard
POINT (77.54023576000002 26.359603794999998),Mustard
POINT (77.54023962500003 26.359407870000005),Mustard
POINT (77.54035266500003 26.35881827),Mustard
POINT (77.53966747000001 26.358971985),Musturd
POINT (78.00102332000003 26.511051695),Mustard
POINT (78.27008193500001 26.582523585000008),Mustard
POINT (78.25166663000002 26.570550509999997),Mustard
POINT (78.24695540000002 26.57023863),Mustard
POINT (78.24206204999999 26.569524684999994),Mustard
POINT (78.23699819500001 26.569187144999994),Mustard
POINT (77.993613925 24.102963374999998),Mustard
POINT (77.42799920000002 26.23161492),Mustard
POINT (77.95722680499999 26.481988594999997),Mustard
POINT (77.957262195 26.482006444999996),Mustard
POINT (77.856750775 26.500656735),Mustard
POINT (77.95857812999999 26.476648645),Mustard
POINT (77.959581955 26.476985870000004),Mustard
POINT (77.85636130999998 26.499942445000006),Mustard
POINT (77.85616912 26.499226079999993),Mustard
POINT (77.85728398500001 26.498794799999995),Mustard
POINT (77.85845077 26.497675995),Mustard
POINT (77.857824185 26.49715389),Mustard
POINT (77.85807356000001 26.495566540000006),Mustard
POINT (77.85986577499999 26.49360279),Mustard
POINT (77.98747857 26.509555735000003),Mustard
POINT (77.988050815 26.509504155000002),Mustard
POINT (77.98840572999998 26.510016094999997),Mustard
POINT (78.01440657 26.477030815),Mustard
POINT (77.41096667500001 26.275601320000003),Mustard
POINT (77.41092339500001 26.275585200000002),Mustard
POINT (78.015215245 26.477221105),Mustard
POINT (78.014455175 26.477721370000005),Mustard
POINT (77.41093079 26.275584950000002),Mustard
POINT (78.01279112 26.479394625000005),Mustard
POINT (78.00319608500004 26.475844909999996),Mustard
POINT (77.8612077 26.497634080000005),Mustard
POINT (77.86031693499999 26.496549719999997),Mustard
POINT (78.11149533333332 24.690984166666674),Mustard
POINT (78.11142441666671 24.692369749999983),Mustard
POINT (78.1114115 24.692360500000007),Mustard
POINT (78.11145466666666 24.692296333333335),Mustard
POINT (78.12928625 24.70338816666667),Mustard
POINT (78.12929741666663 24.703404833333327),Mustard
POINT (77.94845083333334 26.476905250000005),Mustard
POINT (77.94842291666666 26.477593916666667),Mustard
POINT (77.98679849999999 26.511217500000004),Mustard
POINT (77.98761741666667 26.512997749999982),Mustard
POINT (77.98676241666666 26.51232675000001),Mustard
POINT (77.9891668333333 26.514218749999987),Mustard
POINT (78.13159233333334 24.70200066666666),Mustard
POINT (78.13163066666668 24.702064500000002),Mustard
POINT (77.95075766666665 26.48874349999999),Mustard
POINT (78.1307600833333 24.705873750000002),Mustard
POINT (78.13102249999997 24.705796750000008),Mustard
POINT (78.13083091666665 24.705357166666666),Mustard
POINT (77.54021706999998 26.358845929999994),Mustard
POINT (77.54017501 26.359323574999998),Mustard
POINT (77.531813265 26.37288798000001),Mustard
POINT (78.12973250000002 24.703316250000004),Mustard
POINT (78.06682922148052 24.00589958064486),Mustard
POINT (76.26463291666664 22.715211166666663),Mustard
POINT (76.26440883333335 22.71551499999999),Mustard
POINT (78.13102599999999 24.705773083333327),Mustard
POINT (78.13105349999998 24.705566249999986),Mustard
POINT (77.9495411 26.47479495),Mustard
POINT (77.94924268500003 26.487553055),Mustard
POINT (77.96238301500001 26.475379930000003),Mustard
POINT (77.66956965500002 24.5983043),Mustard
POINT (77.96252438 26.47417332),Mustard
POINT (77.96229754999999 26.47326466),Mustard
POINT (77.85797831 26.495569485000004),Mustard
POINT (77.857951745 26.49553916),Mustard
POINT (77.85793650000002 26.49555131500001),Mustard
POINT (76.17757022500001 22.897555705000013),Mustard
POINT (78.09761921 23.992127649999997),Mustard
POINT (80.56433686149998 23.890390553499998),Mustard
POINT (78.13124016666666 24.70169566666666),Mustard
POINT (78.13122141666669 24.701704083333336),Mustard
POINT (78.13223483333333 24.702097166666665),Mustard
POINT (81.21009728699998 23.335669923999994),Mustard
POINT (81.4034344205 23.552785885500004),Mustard
POINT (81.36281455000001 23.7573437135),Mustard
POINT (81.36117509450001 23.756844395999998),Mustard
POINT (81.29631420199999 23.903486661),Mustard
POINT (81.29947948050001 23.918988493999997),Mustard
POINT (77.85929369 26.49810392),Mustard
POINT (77.85724878999999 26.498852934999995),Mustard
POINT (82.0003283885 24.141891229499997),Mustard
POINT (82.00633839049999 24.1509830855),Mustard
POINT (82.08079867199999 24.1336730335),Mustard
POINT (77.99249599499998 26.51622852),Mustard
POINT (82.2359617715 24.184849487),Mustard
POINT (78.131273 24.701721916666664),Mustard
POINT (77.38825609499999 26.24143047),Mustard
POINT (82.26375291849999 24.380481274500003),Mustard
POINT (82.41965261150001 24.4474248845),Mustard
POINT (77.86002565 26.493395755000005),Mustard
POINT (79.80515169999997 24.803069999999995),Mustard
POINT (82.53045507350001 23.906699994),Mustard
POINT (82.49338931700001 23.915505912500002),Mustard
POINT (82.47661233700002 24.009261793999997),Mustard
POINT (82.4471695185 24.008427849500002),Mustard
POINT (82.42078039449999 24.027554493999997),Mustard
POINT (77.94487209 26.473188899999997),Mustard
POINT (77.946046705 26.476523915),Mustard
POINT (82.19646313899999 24.057125694),Mustard
POINT (82.03028935149999 24.1300200895),Mustard
POINT (81.97730770749999 24.137000453999995),Mustard
POINT (77.86001882500001 26.493421545),Mustard
POINT (77.86007027 26.493428875),Mustard
POINT (77.86015898999999 26.4934458),Mustard
POINT (75.50959155500001 23.261402464999996),Mustard
POINT (75.49601019000002 23.390367004999998),Mustard
POINT (75.48649061999998 23.50552843),Mustard
POINT (75.549617685 23.540579875),Mustard
POINT (77.88368620499998 24.303664954999995),Mustard
POINT (81.6829223485 22.682422906499994),Mustard
POINT (77.94837559000001 26.477627179999995),Mustard
POINT (75.81421645 23.213557415000004),Mustard
POINT (81.71989234999998 24.902572655000004),Mustard
POINT (75.90656229999999 23.281551294999996),Mustard
POINT (76.13668679499999 23.283059015),Mustard
POINT (77.856294615 26.500613885),Mustard
POINT (77.85693248 26.49945035),Mustard
POINT (78.13168549999997 24.702095249999992),Mustard
POINT (78.13170625000004 24.702123916666675),Mustard
POINT (77.90861920749367 24.075990566759867),Mustard
POINT (78.13107508333333 24.701695749999992),Mustard
POINT (78.12852624999998 24.69964199999999),Mustard
POINT (76.43390045999999 27.819092865),Mustard
POINT (76.49412611 27.762689130000002),Mustard
POINT (76.4876549315 27.7699731935),Mustard
POINT (76.50404097949999 27.758169492999997),Mustard
POINT (76.48193593049999 27.777317619500007),Mustard
POINT (76.463633283 27.778561218999993),Mustard
POINT (76.45049917049998 27.787550260500005),Mustard
POINT (76.44896522650001 27.804887177500007),Mustard
POINT (76.448963575 27.8048912515),Mustard
POINT (76.46485247100001 27.821974856500002),Mustard
POINT (76.463120132 27.827832789000002),Mustard
POINT (76.51009516299999 27.7747170965),Mustard
POINT (76.505532399 27.771998275000005),Mustard
POINT (76.4852923675 27.742908728499998),Mustard
POINT (76.47262773150001 27.751450937500003),Mustard
POINT (76.4726243815 27.751449514500003),Mustard
POINT (76.47647340750001 27.761677577499995),Mustard
POINT (76.47642455249999 27.761732508000005),Mustard
POINT (76.48316166299998 27.7716309035),Mustard
POINT (76.48893396399998 27.78987754),Mustard
POINT (76.4889675405 27.789844996500005),Mustard
POINT (76.503921809 27.784581193499996),Mustard
POINT (76.5237406995 27.783972547),Mustard
POINT (76.5357534155 27.793839086000002),Mustard
POINT (76.49204073199999 27.7767490175),Mustard
POINT (76.49215140499999 27.776910090999998),Mustard
POINT (76.47857930750001 27.716920915499998),Mustard
POINT (76.47857669799998 27.716915258),Mustard
POINT (76.48603954949999 27.761828196),Mustard
POINT (76.50245130200001 27.808982718),Mustard
POINT (76.51372578750001 27.811129709),Mustard
POINT (76.5189872 27.817605229499996),Mustard
POINT (76.53124394299999 27.822319285500004),Mustard
POINT (76.536886436 27.836096594500003),Mustard
POINT (76.536869889 27.836096149499998),Mustard
POINT (76.55520342300001 27.8539524445),Mustard
POINT (76.56543143299999 27.868298624500007),Mustard
POINT (76.56719849049999 27.8540351655),Mustard
POINT (76.567066084 27.853991516999997),Mustard
POINT (76.563048469 27.837880718500003),Mustard
POINT (76.43851461650002 27.784481498),Mustard
POINT (76.42588313249999 27.785200501000002),Mustard
POINT (76.41359117100002 27.780858593499993),Mustard
POINT (76.41449252849999 27.79241727599999),Mustard
POINT (76.4043153155 27.798747927500006),Mustard
POINT (76.417306676 27.808774071000006),Mustard
POINT (76.4265009855 27.821534070000002),Mustard
POINT (76.434654436 27.832563332999996),Mustard
