geometry,typeofcrop
POINT (77.40951061000001 23.495987550000002),Wheat
POINT (76.36887116 23.03478216),Wheat
POINT (77.40935814000001 23.543562245000007),Wheat
POINT (76.41297243500001 23.107574625),Wheat
POINT (77.75255408 23.400068109999992),Wheat
POINT (77.77687511999997 23.564485229999995),Wheat
POINT (76.36295965 23.084291185000005),Wheat
POINT (77.40427451000001 23.635241855),Wheat
POINT (77.727781415 23.576425485),Wheat
POINT (77.677379785 23.58128758),Wheat
POINT (76.31776044499999 23.09954925),Wheat
POINT (76.29000702999997 23.099597665000008),Wheat
POINT (77.94978870999998 23.306218039999997),Wheat
POINT (77.30621313499998 23.693513980000006),Wheat
POINT (77.59404535999998 23.632749300000004),Wheat
POINT (76.17791569 23.115537870000004),Wheat
POINT (78.156850105 23.39906254),Wheat
POINT (77.19655824499999 23.709029495000003),Wheat
POINT (78.361263755 23.814583965),Wheat
POINT (76.15316997000001 23.17031758500001),Wheat
POINT (77.329221835 26.20730107),Wheat
POINT (76.13252106 23.071623039999995),Wheat
POINT (78.295038965 23.511417174999995),Wheat
POINT (78.33545998000001 23.886026245000004),Wheat
POINT (77.039387785 23.699349075000004),Wheat
POINT (77.65905833000001 23.718570784999997),Wheat
POINT (78.33678523499998 23.93825406),Wheat
POINT (76.99952294999997 23.692077170000005),Wheat
POINT (78.35577842000001 23.604953474999995),Wheat
POINT (77.63509214499999 23.756054775000003),Wheat
POINT (76.06484381 22.997877340000006),Wheat
POINT (77.30683292500001 26.189083795),Wheat
POINT (77.53576288000001 23.824675894999995),Wheat
POINT (76.79302713000001 23.672387205000003),Wheat
POINT (77.60497773499999 23.88608136),Wheat
POINT (76.064839435 22.997881894999995),Wheat
POINT (78.54800487499999 23.45849733),Wheat
POINT (77.66634415500002 23.947227925),Wheat
POINT (77.637908745 23.98277053),Wheat
POINT (77.87885641 26.505143959999998),Wheat
POINT (78.46264886499999 23.280988775000004),Wheat
POINT (77.64332722 24.099637295),Wheat
POINT (76.85875502500001 23.93185202),Wheat
POINT (79.680756885 23.295463995),Wheat
POINT (78.56549565 24.251676840000002),Wheat
POINT (79.73134711499999 23.267246205),Wheat
POINT (77.38738359999999 24.070237159999998),Wheat
POINT (77.34599546000001 24.070496430000006),Wheat
POINT (80.07703394500001 23.201651745),Wheat
POINT (78.72036109 23.91857484999999),Wheat
POINT (80.119511835 23.201655165),Wheat
POINT (80.150106325 23.208708414999997),Wheat
POINT (77.17338858 24.04607697000001),Wheat
POINT (80.18836873000001 23.218648570000003),Wheat
POINT (76.078949575 22.957356555),Wheat
POINT (78.41830112 23.10885335499999),Wheat
POINT (76.11495538500002 22.935806309999997),Wheat
POINT (78.374175705 23.10664982999999),Wheat
POINT (78.29976828 23.074173489999996),Wheat
POINT (76.14158309999999 22.865961019999993),Wheat
POINT (76.671063385 24.011029460000003),Wheat
POINT (78.25314885000002 23.025674770000002),Wheat
POINT (78.69841684499998 23.92479610500001),Wheat
POINT (76.18937052499999 22.860764324999998),Wheat
POINT (78.30440744 22.980051339999996),Wheat
POINT (76.26408178999999 22.848379514999994),Wheat
POINT (76.363048685 24.048088930000006),Wheat
POINT (78.70949826999997 24.053250099999993),Wheat
POINT (80.36620933 23.28799954),Wheat
POINT (76.29839108499998 22.794469775000003),Wheat
POINT (76.91974186499999 24.281440945000007),Wheat
POINT (78.79251152 24.051488444999997),Wheat
POINT (78.35372574499999 22.786858974999994),Wheat
POINT (78.85529878499997 24.03553594999999),Wheat
POINT (76.35368021 22.715824015),Wheat
POINT (80.35232923999999 23.392705720000002),Wheat
POINT (78.91328396 24.038406565000003),Wheat
POINT (78.28634647999999 22.771114809999997),Wheat
POINT (76.92993416499999 24.39546808),Wheat
POINT (80.36217916500001 23.40778026),Wheat
POINT (78.25260553500001 22.760757849999997),Wheat
POINT (80.37404510000002 23.436720620000003),Wheat
POINT (76.49069552 22.717048315000007),Wheat
POINT (78.98594814999998 24.088310704999998),Wheat
POINT (76.53682231500001 22.70994904),Wheat
POINT (78.180610095 22.699973315),Wheat
POINT (79.02538614499997 24.187568405),Wheat
POINT (80.35518455500001 23.482821335),Wheat
POINT (78.1101259 22.68977631),Wheat
POINT (76.637834425 22.70472612),Wheat
POINT (80.30707870999996 23.506112889999997),Wheat
POINT (79.08702315000002 24.27747554999999),Wheat
POINT (76.672269665 22.700700155000007),Wheat
POINT (77.12599349999999 24.377921670000003),Wheat
POINT (80.25129770999999 23.50468876),Wheat
POINT (79.11256852999998 24.354082494999997),Wheat
POINT (77.96975925000001 22.700337315000002),Wheat
POINT (76.122278905 23.974545255000006),Wheat
POINT (80.22226382000002 23.501302115000005),Wheat
POINT (78.0695035 26.391629914999992),Wheat
POINT (76.818244055 22.638209975000002),Wheat
POINT (78.06734650999998 26.38939517999999),Wheat
POINT (79.09244063499996 24.394970595),Wheat
POINT (80.14068117000001 23.475125240000004),Wheat
POINT (76.81824322499999 22.638184210000002),Wheat
POINT (77.85945926500003 22.771556849999996),Wheat
POINT (78.12336666666668 24.700029916666658),Wheat
POINT (78.06349569000001 26.38824722999999),Wheat
POINT (78.12335658333333 24.700023416666667),Wheat
POINT (80.08829197500002 23.493298995),Wheat
POINT (77.281272705 26.274716590000004),Wheat
POINT (77.66029780799603 24.05798614857038),Wheat
POINT (80.06025408500003 23.49635330999999),Wheat
POINT (80.02628265999999 23.497207460000006),Wheat
POINT (78.05618649500002 26.38874848499999),Wheat
POINT (79.05707498500001 24.541146000000005),Wheat
POINT (77.85755824500002 22.70991274),Wheat
POINT (76.105479075 23.901420775),Wheat
POINT (80.002167125 23.49781127),Wheat
POINT (76.86167660999999 22.559975959999992),Wheat
POINT (80.00442921499999 23.518171380000002),Wheat
POINT (78.98558071 24.59659563000001),Wheat
POINT (76.10449901 23.854885149999994),Wheat
POINT (76.86158347500003 22.559737925),Wheat
POINT (77.76617682000001 22.722878575),Wheat
POINT (77.762071295 22.707153954999995),Wheat
POINT (77.32964282 26.251275229999997),Wheat
POINT (77.33666988 26.249015534999995),Wheat
POINT (78.90342959 24.667295235000005),Wheat
POINT (80.0061225 23.58400875),Wheat
POINT (76.22698046999999 23.832709615000006),Wheat
POINT (80.023544225 23.598492044999997),Wheat
POINT (76.65283813499998 22.551252735),Wheat
POINT (78.85014129999999 24.699571940000002),Wheat
POINT (77.372482595 26.2504116),Wheat
POINT (78.83912874500002 24.690592290000012),Wheat
POINT (80.035648135 23.631098025),Wheat
POINT (77.34684728000002 24.488485164999997),Wheat
POINT (76.584157765 22.587373995),Wheat
POINT (78.81919402499999 24.669376105000005),Wheat
POINT (77.62507987000002 22.95665344),Wheat
POINT (80.05773239499999 23.680861144999998),Wheat
POINT (76.53615552000001 22.565776445000004),Wheat
POINT (78.79274649999999 24.665087005),Wheat
POINT (80.04349757000001 23.69644546),Wheat
POINT (76.19499951499999 23.661883584999998),Wheat
POINT (80.011422085 23.719249520000005),Wheat
POINT (78.80380399499997 24.703274799999992),Wheat
POINT (77.24542373499999 24.63083576),Wheat
POINT (79.98372721999999 23.741401665000005),Wheat
POINT (77.245451785 24.63051575),Wheat
POINT (79.95515135999999 23.825417050000002),Wheat
POINT (78.901839355 24.76466585),Wheat
POINT (79.98017980499998 23.85711582),Wheat
POINT (76.25681473499999 22.492403164999995),Wheat
POINT (76.21911510499999 22.531374734999993),Wheat
POINT (79.004734745 24.910127489999997),Wheat
POINT (77.07101394500003 24.745307094999998),Wheat
POINT (79.008347615 24.946333765),Wheat
POINT (80.08996662050001 23.911358715500008),Wheat
POINT (76.15764232000001 23.672974225),Wheat
POINT (80.12111216000001 23.908871093500004),Wheat
POINT (76.10023267500002 22.46568923),Wheat
POINT (80.45141552999998 23.841994399999997),Wheat
POINT (80.46660232499998 23.830505235000004),Wheat
POINT (78.81045831499998 24.789264885000005),Wheat
POINT (80.547604845 23.82812673),Wheat
POINT (78.83417355999998 24.82293824499999),Wheat
POINT (80.556307045 23.856313415000002),Wheat
POINT (76.08917747 22.222446514999998),Wheat
POINT (80.56333719 23.88873231),Wheat
POINT (78.78427000000003 24.908066690000005),Wheat
POINT (80.58832728 23.91892129),Wheat
POINT (75.96300364499999 23.738762989999998),Wheat
POINT (78.74675387500004 24.936530789999996),Wheat
POINT (77.62461826500001 23.139754430000004),Wheat
POINT (78.70266946500001 24.959909695000007),Wheat
POINT (75.88263434000001 23.739031835),Wheat
POINT (80.609014745 23.97880715),Wheat
POINT (77.57522900500001 25.015049520000005),Wheat
POINT (75.801192255 23.78095002),Wheat
POINT (76.22023529 22.136727505000003),Wheat
POINT (78.70989843499999 25.04805769),Wheat
POINT (80.67480409500001 23.958875865),Wheat
POINT (80.71290697 23.945318219999997),Wheat
POINT (77.83128820999998 23.09720042),Wheat
POINT (76.273852635 22.140348260000007),Wheat
POINT (77.62038410999997 25.223517859999998),Wheat
POINT (80.74519480000002 23.935277550000002),Wheat
POINT (77.90531906000001 23.105658135000002),Wheat
POINT (77.62011051000002 25.379113119999992),Wheat
POINT (76.44765668 22.171502345000004),Wheat
POINT (78.747191625 25.07669687000001),Wheat
POINT (78.017638345 23.024912295),Wheat
POINT (77.612797385 25.43783074),Wheat
POINT (80.88762048 23.950049379999996),Wheat
POINT (75.52402997 23.75553061),Wheat
POINT (76.48435071999998 22.088628395000004),Wheat
POINT (75.52215232 23.752481555000003),Wheat
POINT (78.08337549 23.026940105000005),Wheat
POINT (78.76925732000001 25.13704032),Wheat
POINT (77.48503621000003 25.49180253),Wheat
POINT (76.46778332000001 21.94052627000001),Wheat
POINT (76.49773111500004 21.963939465000003),Wheat
POINT (80.81135732999996 23.888136949999996),Wheat
POINT (76.60237986 21.953349145),Wheat
POINT (78.134624545 23.013384229999996),Wheat
POINT (80.82932033000002 23.76586228),Wheat
POINT (76.63316163500001 21.943873875),Wheat
POINT (78.71000827000002 25.22521172999999),Wheat
POINT (80.82997371 23.735446564999997),Wheat
POINT (78.384613815 26.702981970000003),Wheat
POINT (75.23245248500001 23.664664995000003),Wheat
POINT (80.87811873000001 23.696255679999993),Wheat
POINT (78.34845918 22.951617739999996),Wheat
POINT (78.650633085 25.27912504),Wheat
POINT (80.91844284499999 23.664095319999998),Wheat
POINT (75.14462334999999 23.652103814999997),Wheat
POINT (77.07485594 25.505426234999998),Wheat
POINT (78.36305596499999 22.911435255),Wheat
POINT (80.920970025 23.629449584999996),Wheat
POINT (80.90694676499999 23.606893195),Wheat
POINT (76.774098865 21.992129764999998),Wheat
POINT (78.64362535500001 25.373320574999997),Wheat
POINT (78.41453397000001 22.92537925),Wheat
POINT (80.86516443000001 23.566711464999997),Wheat
POINT (78.628544545 25.38825637),Wheat
POINT (80.86116571 23.51299651),Wheat
POINT (76.89220854999999 25.44269179),Wheat
POINT (78.47080227 22.88969291),Wheat
POINT (80.91807108000002 23.447912739999996),Wheat
POINT (78.49066818499999 22.851016484999995),Wheat
POINT (76.86469858000001 25.359729270000003),Wheat
POINT (76.70711943000005 21.87471343),Wheat
POINT (78.54677385 22.783548965),Wheat
POINT (76.7660296 21.790552685),Wheat
POINT (78.58407885000001 22.812940435),Wheat
POINT (78.83161455000001 25.411830074999997),Wheat
POINT (78.62578908 22.843813904999998),Wheat
POINT (78.83959945999996 25.396904679999995),Wheat
POINT (76.80995253999998 21.781413295),Wheat
POINT (76.72016883 21.79734416),Wheat
POINT (78.68509627 22.88176689),Wheat
POINT (78.89291990999999 25.40269856500001),Wheat
POINT (81.13051782 23.355740355000002),Wheat
POINT (77.85253043000003 26.4746833),Wheat
POINT (81.179047625 23.357664455),Wheat
POINT (76.52364195000001 21.749711690000005),Wheat
POINT (78.9105331 25.500404160000002),Wheat
POINT (81.300394645 23.328161674999997),Wheat
POINT (81.389943855 23.406671385),Wheat
POINT (76.24284917 21.820581620000006),Wheat
POINT (76.68471647000001 25.698190084999993),Wheat
POINT (81.40445649 23.56401266),Wheat
POINT (76.67517595500001 25.730635499999998),Wheat
POINT (81.40451517000001 23.575597825),Wheat
POINT (78.79072342999999 22.948216655),Wheat
POINT (76.24919779 21.761469635000005),Wheat
POINT (81.385330545 23.648075499999997),Wheat
POINT (76.28124451500001 21.692814375000005),Wheat
POINT (78.81604764000001 23.074416155),Wheat
POINT (76.642376045 25.826657215),Wheat
POINT (81.376274835 23.737693594999996),Wheat
POINT (76.69871292000002 25.870709105000003),Wheat
POINT (78.88885917999997 25.323017),Wheat
POINT (81.348363965 23.756015965),Wheat
POINT (78.88152197500001 25.31531451),Wheat
POINT (81.3147557 23.755435950000003),Wheat
POINT (76.32087579499998 21.595309835000002),Wheat
POINT (76.61493895499999 25.807896319999998),Wheat
POINT (81.275237975 23.750713400000002),Wheat
POINT (78.88325139999999 25.300343605000002),Wheat
POINT (76.30848131999998 21.526320124999998),Wheat
POINT (81.236133725 23.753027320000005),Wheat
POINT (76.577743325 25.757705154999996),Wheat
POINT (81.19087006999999 23.764926495),Wheat
POINT (78.99214641499998 23.129168569999997),Wheat
POINT (76.58580056999998 25.701419480000006),Wheat
POINT (81.13637149499999 23.788963914999993),Wheat
POINT (76.58526740500001 25.66794357),Wheat
POINT (78.826996175 25.201330164999995),Wheat
POINT (78.12336858333332 24.70008608333334),Wheat
POINT (76.52748716 25.677963020000004),Wheat
POINT (76.42691684500002 21.477761775),Wheat
POINT (78.12293883333332 24.69989641666667),Wheat
POINT (78.82299623499999 25.175812459999996),Wheat
POINT (81.23336254 23.871263095),Wheat
POINT (78.12294191666663 24.699923666666674),Wheat
POINT (79.06762982000002 22.908228985000008),Wheat
POINT (76.60132959500001 25.669794024999998),Wheat
POINT (81.26876767499999 23.88490769),Wheat
POINT (78.12293966666667 24.699899000000006),Wheat
POINT (78.12299916666663 24.700052750000008),Wheat
POINT (78.80160753000004 25.15561653),Wheat
POINT (78.79171433 25.14766063),Wheat
POINT (81.32606258500002 23.972296125000003),Wheat
POINT (76.67619209 25.63268652),Wheat
POINT (78.82170978499997 25.07449626),Wheat
POINT (78.90125359499996 25.09409185),Wheat
POINT (78.93437400500002 25.079307435),Wheat
POINT (76.62176533499999 25.46930298),Wheat
POINT (79.235150225 22.997293735),Wheat
POINT (76.60376356 25.461013244999997),Wheat
POINT (81.36151256500001 24.094020810000004),Wheat
POINT (78.99465984500003 25.06503122499999),Wheat
POINT (81.35186796000002 24.1124498),Wheat
POINT (79.287888335 23.036821875),Wheat
POINT (79.03786103000002 25.043818824999992),Wheat
POINT (76.66160462500001 25.532547955),Wheat
POINT (79.33723941499998 23.083741125),Wheat
POINT (79.15841340000006 25.04988465),Wheat
POINT (76.71280720500002 25.51597964499999),Wheat
POINT (79.20507677500001 25.032936820000003),Wheat
POINT (81.354275545 24.285846115000005),Wheat
POINT (76.750031015 25.4821795),Wheat
POINT (79.29166251500001 25.05871574),Wheat
POINT (78.050455995 24.041391845),Wheat
POINT (74.93704769 24.61559184),Wheat
POINT (81.54010236 24.377291910000004),Wheat
POINT (79.41632923499999 22.98871299),Wheat
POINT (76.29848052999999 21.295373405),Wheat
POINT (81.61898671500002 24.417245959999995),Wheat
POINT (81.725694575 24.41037859),Wheat
POINT (79.532470955 25.011829430000006),Wheat
POINT (79.57427470000002 24.951291245),Wheat
POINT (75.14902577000001 24.383457810000003),Wheat
POINT (81.84469936 24.396825895000003),Wheat
POINT (81.87678725999999 24.386185765),Wheat
POINT (79.542088455 24.864821265),Wheat
POINT (77.51848968499999 25.65943681),Wheat
POINT (81.8807561 24.362724720000003),Wheat
POINT (76.24165196000001 21.339153485000004),Wheat
POINT (81.89041987499999 24.330905805000004),Wheat
POINT (79.48982556 24.81082789),Wheat
POINT (77.53283014000002 25.797092465000002),Wheat
POINT (79.45896564499998 24.778277745),Wheat
POINT (79.42028847 22.812291780000002),Wheat
POINT (79.38989706000001 24.719656479999998),Wheat
POINT (81.871032445 24.19929299),Wheat
POINT (79.45663346500002 22.753255499999998),Wheat
POINT (76.27580396000003 21.468538255000006),Wheat
POINT (79.37466699499998 24.678761314999996),Wheat
POINT (81.86155624499999 24.164105565),Wheat
POINT (76.18531059 21.484900334999995),Wheat
POINT (81.946132045 24.133589539999996),Wheat
POINT (79.57550675999998 22.614389575000008),Wheat
POINT (76.087767525 21.454823485),Wheat
POINT (79.64571716499998 22.59865657500001),Wheat
POINT (81.93401453499999 24.13300583),Wheat
POINT (81.94382618 24.114375494999997),Wheat
POINT (75.99207986500002 21.46081974),Wheat
POINT (79.74710390000001 22.600224380000004),Wheat
POINT (81.96696859 24.128916995),Wheat
POINT (79.82269506499999 22.551837979999995),Wheat
POINT (79.35551845 24.66153196499999),Wheat
POINT (75.909149345 21.589286610000002),Wheat
POINT (79.28582374500002 24.663354230000003),Wheat
POINT (79.87174728500001 22.457451240000005),Wheat
POINT (82.152221725 24.192595095000005),Wheat
POINT (79.264496535 24.679789315),Wheat
POINT (77.31934780000002 26.086975144999997),Wheat
POINT (75.77850679999997 21.628878030000006),Wheat
POINT (79.21485855499998 24.712754705000002),Wheat
POINT (79.93344149500001 22.397637754999998),Wheat
POINT (82.24612467999998 24.185260585000005),Wheat
POINT (78.014993245 24.195761775000005),Wheat
POINT (77.30050978500002 26.15635745),Wheat
POINT (79.88910114499998 22.352353495),Wheat
POINT (79.84733806500003 22.290199609999995),Wheat
POINT (75.66273451999999 21.730049864999998),Wheat
POINT (77.998532 24.194574609999997),Wheat
POINT (75.621745645 21.781251769999997),Wheat
POINT (77.34838334499999 26.21960363499999),Wheat
